vin,year,model,color,miles,trim,price,interior,features,country,currency,availability,sold_date
5YJYGAEEXMF159365,2021,my,SILVER,16901,Model Y Long Range Dual Motor All-Wheel Drive,77600,PREMIUM_BLACK,Midnight Silver Metallic Paint;20’’ Induction Wheels;All Black Premium Interior;Full Self-Driving Capability;Seven Seat Interior;Tow Hitch;Acceleration Boost;,US,USD,available,8/31/2022
5YJ3E1EB1JF115661,2018,m3,WHITE,69973,Model 3 Long Range All-Wheel Drive,48500,PREMIUM_BLACK,Pearl White Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB0JF098142,2018,m3,WHITE,15498,Model 3 Long Range All-Wheel Drive,52200,PREMIUM_WHITE,Pearl White Paint;19’’ Sport Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJSA1E25JF283990,2018,ms,SILVER,9695,75D All-Wheel Drive,80000,BLACK_TEXTILE,"Silver Metallic Paint;19"" Silver Slipstream Wheels;Black Textile Interior;Full Self-Driving Capability;Smart Air Suspension;Glass Roof;Ultra High Fidelity Sound;HEPA Air Filtration System;Subzero Weather Package;Keyless Entry;Power Liftgate;GPS Enabled Homelink;Dark Ash Wood Décor;Dark Headliner;Infotainment Upgrade;",US,USD,available,8/7/2022
5YJ3E1EB5KF450570,2019,m3,BLUE,17628,Model 3 Long Range All-Wheel Drive,53000,PREMIUM_WHITE,Deep Blue Metallic Paint;18’’ Aero Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EB4JF105996,2018,m3,GRAY,55688,Model 3 Long Range All-Wheel Drive Performance,53000,PREMIUM_BLACK,Midnight Silver Metallic Paint;20’’ Performance Wheels;All Black Premium Interior;Full Self-Driving Capability;Performance Upgrade;Carbon Fiber Spoiler;Performance Pedals;Performance Brakes;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB5KF427869,2019,m3,WHITE,24905,Model 3 Long Range All-Wheel Drive Performance,55000,PREMIUM_BLACK,Pearl White Paint;20’’ Performance Wheels;All Black Premium Interior;Full Self-Driving Capability;Performance Upgrade;Carbon Fiber Spoiler;Performance Pedals;Performance Brakes;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EBXKF195687,2019,m3,BLACK,21761,Model 3 Long Range All-Wheel Drive,54200,PREMIUM_WHITE,Solid Black Paint;19’’ Sport Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB8LF787204,2020,m3,WHITE,53311,Model 3 Long Range All-Wheel Drive,57200,PREMIUM_BLACK,Pearl White Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EB5KF390533,2019,m3,BLACK,33594,Model 3 Long Range All-Wheel Drive,55900,PREMIUM_WHITE,Solid Black Paint;18’’ Aero Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB3MF079279,2021,m3,GRAY,7265,Model 3 Long Range All-Wheel Drive,67300,PREMIUM_BLACK,Midnight Silver Metallic Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJYGDEE2LF010335,2020,my,WHITE,34979,Model Y Long Range All-Wheel Drive,72100,PREMIUM_BLACK,Pearl White Paint;19’’ Gemini Wheels;All Black Premium Interior;Full Self-Driving Capability;Five Seat Interior;Acceleration Boost;,US,USD,available,8/7/2022
5YJ3E1EB3MF924440,2021,m3,GRAY,23183,Model 3 Long Range All-Wheel Drive,61200,PREMIUM_BLACK,Midnight Silver Metallic Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EB5KF497646,2019,m3,BLUE,45424,Model 3 Long Range All-Wheel Drive,51400,PREMIUM_BLACK,Deep Blue Metallic Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB4MF849621,2021,m3,WHITE,21682,Model 3 Long Range All-Wheel Drive,66600,PREMIUM_BLACK,Pearl White Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EB1KF406775,2019,m3,BLUE,20008,Model 3 Long Range All-Wheel Drive,52600,PREMIUM_WHITE,Deep Blue Metallic Paint;18’’ Aero Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJSA1E28JF254788,2018,ms,WHITE,24109,100D Long Range All-Wheel Drive,89900,CREAM,"Pearl White Multi-Coat Paint;19"" Silver Slipstream Wheels;Cream Premium Interior;Full Self-Driving Capability;Smart Air Suspension;Glass Roof;Ultra High Fidelity Sound;HEPA Air Filtration System;Subzero Weather Package;Keyless Entry;Power Liftgate;GPS Enabled Homelink;Oak Décor;Light Headliner;Infotainment Upgrade;",US,USD,sold,8/7/2022
5YJ3E1EB1KF205930,2019,m3,GRAY,7524,Model 3 Long Range All-Wheel Drive,53000,PREMIUM_BLACK,Midnight Silver Metallic Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB4JF089024,2018,m3,WHITE,27486,Model 3 Long Range All-Wheel Drive,50600,PREMIUM_BLACK,Pearl White Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJXCDE43MF311521,2021,mx,BLACK,28975,Model X Performance All-Wheel Drive,119000,BLACK,"Solid Black;22"" Onyx Black Wheels;All Black Premium Interior with Carbon Fiber Décor;Full Self-Driving Capability;Ludicrous Mode;Five Seat Interior;Infotainment Upgrade;",US,USD,available,8/7/2022
5YJ3E1EB0LF520610,2020,m3,BLACK,23741,Model 3 Long Range All-Wheel Drive,53400,PREMIUM_BLACK,Solid Black Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EA7JF053416,2018,m3,GRAY,41529,Model 3 Long Range Rear-Wheel Drive,48600,PREMIUM_BLACK,Midnight Silver Metallic Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB9LF638753,2020,m3,WHITE,25906,Model 3 Long Range All-Wheel Drive,59000,PREMIUM_BLACK,Pearl White Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EB1KF366004,2019,m3,WHITE,15827,Model 3 Long Range All-Wheel Drive,53400,PREMIUM_WHITE,Pearl White Paint;19’’ Sport Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EBXJF111978,2018,m3,RED,33063,Model 3 Long Range All-Wheel Drive,50900,PREMIUM_WHITE,Red Multi-Coat Paint;19’’ Sport Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EBXKF453707,2019,m3,RED,18656,Model 3 Long Range All-Wheel Drive,55000,PREMIUM_BLACK,Red Multi-Coat Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB5JF069235,2018,m3,SILVER,26743,Model 3 Long Range All-Wheel Drive,49000,PREMIUM_BLACK,Silver Metallic Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EB3KF238136,2019,m3,RED,22744,Model 3 Long Range All-Wheel Drive Performance,56000,PREMIUM_WHITE,Red Multi-Coat Paint;20’’ Performance Wheels;Black and White Premium Interior;Full Self-Driving Capability;Performance Upgrade;Carbon Fiber Spoiler;Performance Pedals;Performance Brakes;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB4KF469479,2019,m3,WHITE,39022,Model 3 Long Range All-Wheel Drive,49600,PREMIUM_BLACK,Pearl White Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EA4JF010572,2018,m3,WHITE,26454,Model 3 Long Range Rear-Wheel Drive,48200,PREMIUM_BLACK,Pearl White Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB3KF386674,2019,m3,GRAY,23633,Model 3 Long Range All-Wheel Drive,51300,PREMIUM_BLACK,Midnight Silver Metallic Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EB2JF086137,2018,m3,BLUE,42740,Model 3 Long Range All-Wheel Drive,47700,PREMIUM_WHITE,Deep Blue Metallic Paint;18’’ Aero Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB8JF146115,2018,m3,RED,43349,Model 3 Long Range All-Wheel Drive,47700,PREMIUM_BLACK,Red Multi-Coat Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EB1JF112226,2018,m3,WHITE,45240,Model 3 Long Range All-Wheel Drive,49600,PREMIUM_WHITE,Pearl White Paint;19’’ Sport Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB1KF385068,2019,m3,BLACK,46366,Model 3 Long Range All-Wheel Drive,49700,PREMIUM_BLACK,Solid Black Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EB7JF054316,2018,m3,GRAY,24926,Model 3 Long Range All-Wheel Drive,49900,PREMIUM_BLACK,Midnight Silver Metallic Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB7KF389996,2019,m3,BLUE,41070,Model 3 Long Range All-Wheel Drive,50100,PREMIUM_BLACK,Deep Blue Metallic Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EB5KF513019,2019,m3,WHITE,51087,Model 3 Long Range All-Wheel Drive,51100,PREMIUM_WHITE,Pearl White Paint;18’’ Aero Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EBXLF616521,2020,m3,GRAY,34332,Model 3 Long Range All-Wheel Drive,52400,PREMIUM_BLACK,Midnight Silver Metallic Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EB5KF210595,2019,m3,RED,11118,Model 3 Long Range All-Wheel Drive,53300,PREMIUM_BLACK,Red Multi-Coat Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB1LF600594,2020,m3,BLACK,28393,Model 3 Long Range All-Wheel Drive,54000,PREMIUM_BLACK,Solid Black Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJ3E1EB8LF796114,2020,m3,WHITE,17702,Model 3 Long Range All-Wheel Drive,56700,PREMIUM_WHITE,Pearl White Paint;19’’ Sport Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/7/2022
5YJ3E1EB4LF664984,2020,m3,WHITE,15595,Model 3 Long Range All-Wheel Drive,58200,PREMIUM_BLACK,Pearl White Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/7/2022
5YJXCDE41LF228927,2020,mx,GREY,18123,Model X Performance All-Wheel Drive,108300,BLACK,"Midnight Silver Metallic;20"" Silver Wheels;All Black Premium Interior with Carbon Fiber Décor;Full Self-Driving Capability;Ludicrous Mode;Five Seat Interior;Infotainment Upgrade;",US,USD,available,8/7/2022
5YJYGDEE2MF267612,2021,my,SILVER,10977,Model Y Long Range Dual Motor All-Wheel Drive,72800,PREMIUM_BLACK,Midnight Silver Metallic Paint;20’’ Induction Wheels;All Black Premium Interior;Full Self-Driving Capability;Five Seat Interior;Acceleration Boost;,US,USD,sold,8/7/2022
5YJYGDEEXMF072177,2021,my,RED,9735,Model Y Long Range All-Wheel Drive,73900,PREMIUM_BLACK,Red Multi-Coat Paint;20’’ Induction Wheels;All Black Premium Interior;Full Self-Driving Capability;Five Seat Interior;Acceleration Boost;,US,USD,available,8/7/2022
5YJSA1E27HF185229,2017,ms,RED,27562,100D Long Range All-Wheel Drive,76400,BLACK,"Red Multi-Coat Paint;19"" Silver Slipstream Wheels;Black Leather Tesla Premium Seats;Full Self-Driving Capability;Smart Air Suspension;Sunroof;Ultra High Fidelity Sound;HEPA Air Filtration System;Subzero Weather Package;Keyless Entry;Power Liftgate;GPS Enabled Homelink;Figured Ash Wood Décor;Integrated Center Console;Black Headliner;",US,USD,sold,8/6/2022
5YJ3E1EA2JF135828,2018,m3,BLACK,42032,Model 3 Long Range Rear-Wheel Drive,48100,PREMIUM_BLACK,Solid Black Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Front and Rear Heated Seats;,US,USD,available,8/6/2022
5YJ3E1EB5KF211570,2019,m3,BLACK,57884,Model 3 Long Range All-Wheel Drive,47100,PREMIUM_BLACK,Solid Black Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/6/2022
5YJ3E1EBXJF087438,2018,m3,SILVER,34085,Model 3 Long Range All-Wheel Drive,48400,PREMIUM_BLACK,Silver Metallic Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/6/2022
5YJ3E1EB8KF494112,2019,m3,WHITE,23166,Model 3 Long Range All-Wheel Drive,51800,PREMIUM_BLACK,Pearl White Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/6/2022
5YJ3E1EB4JF128856,2018,m3,GRAY,32267,Model 3 Long Range All-Wheel Drive,52100,PREMIUM_BLACK,Midnight Silver Metallic Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/6/2022
5YJ3E1EB5JF184241,2018,m3,BLACK,32836,Model 3 Long Range All-Wheel Drive,55100,PREMIUM_WHITE,Solid Black Paint;19’’ Sport Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/6/2022
5YJ3E1EA4KF312249,2019,m3,GRAY,43719,Model 3 Standard Range Plus Rear-Wheel Drive,47900,PREMIUM_WHITE,Midnight Silver Metallic Paint;18’’ Aero Wheels;Black and White Partial Premium Interior;Full Self-Driving Capability;Front and Rear Heated Seats;,US,USD,available,8/6/2022
5YJ3E1EAXKF410010,2019,m3,BLACK,27531,Model 3 Standard Range Plus Rear-Wheel Drive,48800,PREMIUM_BLACK,Solid Black Paint;18’’ Aero Wheels;All Black Partial Premium Interior;Full Self-Driving Capability;Front and Rear Heated Seats;,US,USD,sold,8/6/2022
5YJ3E1EA7LF630318,2020,m3,GRAY,35170,Model 3 Standard Range Plus Rear-Wheel Drive,50300,PREMIUM_BLACK,Midnight Silver Metallic Paint;18’’ Aero Wheels;All Black Partial Premium Interior;Full Self-Driving Capability;Front and Rear Heated Seats;,US,USD,available,8/6/2022
5YJ3E1EB3LF742669,2020,m3,WHITE,22558,Model 3 Long Range All-Wheel Drive,56700,PREMIUM_WHITE,Pearl White Paint;18’’ Aero Wheels;Black and White Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/6/2022
5YJ3E1EA2LF792325,2020,m3,RED,24187,Model 3 Standard Range Plus Rear-Wheel Drive,53200,PREMIUM_BLACK,Red Multi-Coat Paint;18’’ Aero Wheels;All Black Partial Premium Interior;Full Self-Driving Capability;Front and Rear Heated Seats;,US,USD,available,8/6/2022
5YJ3E1EB4LF735553,2020,m3,GRAY,9408,Model 3 Long Range All-Wheel Drive,58000,PREMIUM_BLACK,Midnight Silver Metallic Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/6/2022
5YJ3E1EB4KF408553,2019,m3,RED,13278,Model 3 Long Range All-Wheel Drive,54300,PREMIUM_BLACK,Red Multi-Coat Paint;19’’ Sport Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/6/2022
5YJSA1E5XMF429539,2021,ms,BLACK,2513,Model S Long Range,111000,BLACK,"Solid Black;21"" Arachnid Wheels;All Black Premium Interior with Ebony Décor;Full Self-Driving Capability;Infotainment Upgrade;",US,USD,sold,8/6/2022
5YJ3E1EB3LF619096,2020,m3,WHITE,36635,Model 3 Long Range All-Wheel Drive,54400,PREMIUM_BLACK,Pearl White Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Acceleration Boost;Front and Rear Heated Seats;,US,USD,available,8/6/2022
5YJ3E1EBXKF390463,2019,m3,WHITE,27165,Model 3 Long Range All-Wheel Drive,50100,PREMIUM_BLACK,Pearl White Paint;19’’ Sport Wheels;All Black Premium Interior;Autopilot;Acceleration Boost;Front and Rear Heated Seats;,US,USD,sold,8/6/2022
5YJ3E1EC6LF714471,2020,m3,BLUE,14298,Model 3 Long Range All-Wheel Drive Performance,64700,PREMIUM_WHITE,Deep Blue Metallic Paint;20’’ Gray Performance Wheels;Black and White Premium Interior;Full Self-Driving Capability;Performance Upgrade;Carbon Fiber Spoiler;Performance Pedals;Performance Brakes;Front and Rear Heated Seats;,US,USD,available,8/6/2022
5YJ3E1EA4KF412867,2019,m3,WHITE,17726,Model 3 Standard Range Plus Rear-Wheel Drive,51900,PREMIUM_BLACK,Pearl White Paint;19’’ Sport Wheels;All Black Partial Premium Interior;Full Self-Driving Capability;Front and Rear Heated Seats;,US,USD,sold,8/6/2022
5YJSA1E55MF433305,2021,ms,BLUE,9129,Model S Long Range,119800,CREAM,"Deep Blue Metallic;21"" Arachnid Wheels;Cream Premium Interior with Walnut Décor;Full Self-Driving Capability;Infotainment Upgrade;",US,USD,available,8/6/2022
5YJ3E1EB0KF393310,2019,m3,BLACK,23009,Model 3 Long Range All-Wheel Drive Performance,60400,PREMIUM_WHITE,Solid Black Paint;20’’ Performance Wheels;Black and White Premium Interior;Full Self-Driving Capability;Performance Upgrade;Carbon Fiber Spoiler;Performance Pedals;Performance Brakes;Front and Rear Heated Seats;,US,USD,sold,8/6/2022
5YJSA1E49KF306349,2019,ms,BLACK,24113,100D Ludicrous Performance All-Wheel Drive,92800,WHITE,"Solid Black Paint;21"" Sonic Carbon Twin Turbine Wheels;Black and White Premium Interior;Full Self-Driving Capability;Carbon Fiber Spoiler;Smart Air Suspension;Glass Roof;Ultra High Fidelity Sound;HEPA Air Filtration System;Subzero Weather Package;Keyless Entry;Power Liftgate;Red Brake Calipers;GPS Enabled Homelink;Carbon Fiber Décor;Dark Headliner;Infotainment Upgrade;",US,USD,available,8/6/2022
5YJYGAEE0MF195372,2021,my,SILVER,7851,Model Y Long Range Dual Motor All-Wheel Drive,82600,PREMIUM_WHITE,Midnight Silver Metallic Paint;20’’ Induction Wheels;Black and White Premium Interior;Full Self-Driving Capability;Seven Seat Interior;Tow Hitch;,US,USD,sold,8/6/2022
5YJ3E1EA7HF002881,2017,m3,SILVER,10941,Model 3 Long Range Rear-Wheel Drive,50700,PREMIUM_BLACK,Silver Metallic Paint;18’’ Aero Wheels;All Black Premium Interior;Full Self-Driving Capability;Front and Rear Heated Seats;,US,USD,available,8/6/2022
5YJ3E1EA8MF031963,2021,m3,WHITE,4912,Model 3 Standard Range Plus Rear-Wheel Drive,58900,PREMIUM_WHITE,Pearl White Paint;18’’ Aero Wheels;Black and White Partial Premium Interior;Full Self-Driving Capability;Front and Rear Heated Seats;,US,USD,sold,8/6/2022
